date,region,service_type,demand_units,capacity_allocated,cost_usd,availability,is_weekend,market_demand_index,gdp_growth,customer_growth_rate,pricing_event,service_incident,industry_mix_index
2023-05-27,centralus,Storage,264.0,314.0,6.06,99.91,1,130.98,1.88,4.32,0,0,94.92
2023-05-27,uksouth,Compute,1442.0,2010.0,121.85,100.8,1,103.18,3.22,3.32,0,0,56.17
2023-05-27,uksouth,Storage,415.0,574.0,9.17,99.86,1,130.51,4.25,1.49,0,0,95.72
2023-05-28,eastus,Compute,5448.0,6942.0,440.1,99.94,1,125.99,3.13,4.4,0,0,80.71
2023-05-28,eastus,Storage,648.0,870.0,14.56,99.91,1,104.06,4.11,1.63,0,0,63.87
2023-05-28,westeurope,Compute,,2424.0,176.82,99.9,1,120.44,3.17,0.74,0,0,99.49
2023-05-28,westeurope,Storage,1123.0,1466.0,,99.97,1,121.5,2.68,2.11,0,0,90.1
2023-05-28,southeastasia,Compute,523.0,671.0,,99.97,1,112.26,1.74,2.9,0,0,60.15
2023-05-28,southeastasia,Storage,253.0,312.0,5.55,99.91,1,86.46,3.75,5.16,0,0,62.4
2023-05-28,centralus,Compute,384.0,474.0,31.07,99.97,1,106.62,2.13,5.01,0,0,67.72
2023-05-28,centralus,Storage,590.0,690.0,13.24,99.86,1,107.18,4.17,4.73,0,0,58.26
2023-05-28,uksouth,Compute,1223.0,1700.0,100.87,99.85,1,123.9,4.26,1.86,0,0,81.39
2023-05-28,uksouth,Storage,303.0,368.0,6.72,99.93,1,87.74,1.68,1.59,0,0,61.98
2023-05-29,eastus,Compute,655.0,788.0,56.62,99.86,0,117.91,3.82,3.83,0,0,90.26
2023-05-29,eastus,Storage,845.0,1088.0,19.45,99.96,0,128.3,2.27,1.71,0,0,99.29
2023-05-29,westeurope,Compute,,2763.0,193.61,99.9,0,108.47,1.64,4.08,0,0,77.67
2023-05-29,westeurope,Storage,1146.0,1365.0,25.29,99.9,0,133.32,3.82,4.67,0,0,51.46
2023-05-29,southeastasia,Compute,1784.0,,144.7,99.96,0,132.07,2.59,1.29,0,0,80.29
2023-05-29,southeastasia,Storage,434.0,549.0,9.95,99.88,0,115.82,4.48,2.57,1,0,92.95
2023-05-29,centralus,Compute,2019.0,2560.0,174.12,99.89,0,132.19,3.33,1.71,0,0,98.69
2023-05-29,centralus,Storage,,1155.0,19.49,99.86,0,123.29,3.24,5.2,0,0,68.57
2023-05-29,uksouth,Compute,712.0,992.0,59.85,99.87,0,115.65,1.65,3.35,0,0,73.87
2023-05-29,uksouth,Storage,803.0,1025.0,17.86,99.94,0,86.57,2.67,5.25,0,0,76.33
2023-05-30,eastus,Compute,1496.0,1965.0,129.88,99.9,0,85.07,2.95,3.77,0,0,58.51
2023-05-30,eastus,Storage,750.0,955.0,15.76,99.92,0,89.97,3.82,0.81,1,0,97.13
2023-05-30,westeurope,Compute,2149.0,2773.0,173.81,99.9,0,128.27,3.35,5.27,0,0,93.5
2023-05-30,westeurope,Storage,1278.0,1705.0,29.04,99.97,0,105.58,3.27,3.53,0,0,84.16
2023-05-30,southeastasia,Compute,774.0,1075.0,68.92,99.91,0,105.54,2.69,3.04,0,0,94.12
2023-05-30,southeastasia,Storage,786.0,1036.0,17.14,99.98,0,96.49,4.38,0.74,0,1,60.2
2023-05-30,centralus,Compute,1982.0,2724.0,162.7,99.97,0,93.46,2.79,3.24,0,0,62.67
2023-05-30,centralus,Storage,1050.0,1367.0,23.9,99.97,0,93.36,3.36,3.81,0,0,64.26
2023-05-30,uksouth,Compute,,1246.0,79.74,99.91,0,88.88,1.76,4.83,0,0,85.95
2023-05-30,uksouth,Storage,181.0,249.0,4.12,99.93,0,121.85,2.29,4.0,0,0,68.73
2023-05-31,eastus,Compute,609.0,770.0,54.08,99.99,0,95.86,1.42,2.32,0,0,57.03
2023-05-31,eastus,Storage,1001.0,1374.0,22.68,100.8,0,123.07,2.56,5.97,0,0,67.06
2023-05-31,westeurope,Compute,835.0,1158.0,68.29,99.92,0,119.35,2.84,5.51,0,0,69.16
2023-05-31,westeurope,Storage,1071.0,1276.0,24.28,99.88,0,107.13,4.35,3.87,0,0,76.02
2023-05-31,southeastasia,Compute,1382.0,1648.0,120.73,99.92,0,93.29,1.33,5.93,0,0,75.14
2023-05-31,southeastasia,Storage,,340.0,5.72,99.95,0,110.77,4.26,5.4,0,0,94.56
2023-05-31,centralus,Compute,2002.0,2787.0,174.18,99.99,0,123.8,2.93,3.83,0,0,87.38
2023-05-31,centralus,Storage,817.0,1057.0,17.5,99.96,0,131.51,3.82,3.21,0,0,55.67
2023-05-31,uksouth,Compute,580.0,772.0,46.98,99.99,0,98.21,2.57,2.8,0,0,81.01
2023-05-31,uksouth,Storage,799.0,,18.02,99.88,0,107.13,2.6,1.04,0,0,74.71
2023-06-01,eastus,Compute,1846.0,2539.0,149.65,99.91,0,121.53,2.22,2.95,0,0,87.92
2023-06-01,eastus,Storage,1284.0,1589.0,,99.87,0,86.17,1.49,5.81,0,0,98.35
2023-06-01,westeurope,Compute,1452.0,1864.0,117.32,99.92,0,114.52,4.09,1.66,0,0,83.3
2023-06-01,westeurope,Storage,705.0,963.0,15.46,99.85,0,114.66,1.5,2.28,0,0,64.05
2023-06-01,southeastasia,Compute,1269.0,1708.0,105.75,99.92,0,99.99,2.33,2.16,0,0,82.51
2023-06-01,southeastasia,Storage,414.0,525.0,,99.93,0,116.56,4.44,4.96,0,0,61.47
2023-06-01,centralus,Compute,688.0,802.0,56.36,99.85,0,103.93,3.73,2.97,0,0,54.48
2023-06-01,centralus,Storage,585.0,677.0,13.12,99.9,0,130.3,4.21,2.63,0,0,98.27
2023-06-01,uksouth,Compute,1549.0,1907.0,127.41,99.89,0,113.1,1.57,1.61,0,0,96.56
2023-06-01,uksouth,Storage,804.0,1043.0,18.56,99.97,0,124.01,3.62,4.66,0,0,84.48
2023-06-02,eastus,Compute,1972.0,2456.0,169.76,99.97,0,105.2,2.78,5.58,0,0,96.78
2023-06-02,eastus,Storage,223.0,306.0,5.1,99.88,0,111.92,4.45,2.33,0,0,75.16
2023-06-02,westeurope,Compute,397.0,551.0,35.3,99.86,0,99.89,1.22,2.8,0,0,53.36
2023-06-02,westeurope,Storage,217.0,252.0,4.9,99.85,0,115.2,2.62,5.51,0,0,83.61
2023-06-02,southeastasia,Compute,1602.0,2149.0,134.33,99.93,0,132.31,3.59,2.99,0,0,87.81
2023-06-02,southeastasia,Storage,642.0,840.0,14.3,99.87,0,130.97,3.03,4.35,0,0,84.55
2023-06-02,centralus,Compute,712.0,919.0,62.98,99.95,0,125.03,2.88,3.11,0,0,72.97
2023-06-02,centralus,Storage,730.0,989.0,15.53,99.92,0,116.86,3.66,0.96,1,0,72.72
2023-06-02,uksouth,Compute,1073.0,1255.0,93.59,99.95,0,126.06,1.57,3.28,0,0,97.97
2023-06-02,uksouth,Storage,576.0,740.0,12.4,100.8,0,106.81,2.15,4.83,0,0,57.8
2023-06-03,eastus,Compute,1650.0,2080.0,141.06,99.95,1,104.45,2.37,0.97,0,0,79.06
2023-06-03,eastus,Storage,714.0,911.0,15.06,99.93,1,92.77,3.89,5.64,0,0,74.44
2023-06-03,westeurope,Compute,414.0,,36.62,99.98,1,130.34,3.79,1.0,0,0,61.47
2023-06-03,westeurope,Storage,518.0,609.0,10.89,99.99,1,91.07,2.99,3.4,0,0,73.79
2023-06-03,southeastasia,Compute,975.0,1224.0,79.3,99.94,1,104.98,2.04,5.32,0,0,89.79
2023-06-03,southeastasia,Storage,654.0,863.0,14.52,99.96,1,109.79,1.38,4.36,0,0,60.65
2023-06-03,centralus,Compute,1032.0,,83.75,99.93,1,123.73,3.18,5.05,0,0,86.05
2023-06-03,centralus,Storage,,,15.46,99.94,1,133.51,1.93,3.04,0,0,81.49
2023-06-03,uksouth,Compute,615.0,756.0,51.61,99.92,1,102.29,2.06,2.45,0,0,94.97
2023-06-03,uksouth,Storage,844.0,1025.0,18.25,99.93,1,98.93,4.15,5.88,0,0,64.39
2023-06-04,eastus,Compute,647.0,765.0,55.21,99.95,1,125.03,1.25,2.06,0,0,73.63
2023-06-04,eastus,Storage,914.0,1102.0,21.01,99.92,1,124.72,2.93,5.63,0,0,51.26
2023-06-04,westeurope,Compute,1087.0,1509.0,96.76,99.94,1,126.35,4.17,5.12,0,0,50.18
2023-06-04,westeurope,Storage,525.0,648.0,11.81,99.88,1,104.61,2.5,3.75,0,0,80.23
2023-06-04,southeastasia,Compute,1123.0,1354.0,93.18,99.89,1,88.13,2.98,0.6,0,0,69.98
2023-06-04,southeastasia,Storage,550.0,649.0,12.68,99.97,1,120.2,3.36,3.83,0,0,58.29
2023-06-04,centralus,Compute,1344.0,1560.0,112.95,99.91,1,127.74,1.8,4.04,0,0,76.47
2023-06-04,centralus,Storage,,1147.0,21.02,100.8,1,95.3,1.6,5.12,0,0,52.57
2023-06-04,uksouth,Compute,4263.0,4942.0,,99.93,1,93.57,3.35,1.54,1,0,79.35
2023-06-04,uksouth,Storage,,528.0,8.63,99.95,1,92.55,1.99,1.49,0,0,52.39
2023-06-05,eastus,Compute,3060.0,4127.0,263.82,99.86,0,129.14,2.96,3.22,0,1,77.79
2023-06-05,eastus,Storage,898.0,,19.55,99.94,0,118.77,3.55,3.83,0,0,73.68
2023-06-05,westeurope,Compute,973.0,1318.0,81.09,99.9,0,107.02,2.34,4.1,1,0,65.03
2023-06-05,westeurope,Storage,1588.0,2134.0,36.07,99.89,0,117.02,3.2,3.12,0,0,65.51
2023-06-05,southeastasia,Compute,720.0,832.0,58.53,99.99,0,105.61,1.8,4.46,0,0,78.56
2023-06-05,southeastasia,Storage,806.0,1060.0,,99.87,0,97.37,2.56,1.89,0,0,85.29
2023-06-05,centralus,Compute,754.0,886.0,66.81,99.99,0,93.35,3.68,1.88,0,0,71.86
2023-06-05,centralus,Storage,613.0,784.0,12.9,99.99,0,103.87,2.25,5.9,0,0,65.42
2023-06-05,uksouth,Compute,3537.0,4289.0,315.07,99.93,0,123.12,3.55,4.66,0,0,87.67
2023-06-05,uksouth,Storage,628.0,,13.58,99.93,0,129.11,2.33,4.86,0,0,52.03
2023-06-06,eastus,Compute,2074.0,2632.0,181.96,99.87,0,100.87,1.73,0.84,0,0,93.96
2023-06-06,eastus,Storage,920.0,1130.0,21.05,99.99,0,91.62,1.47,5.44,0,0,94.41
2023-06-06,westeurope,Compute,638.0,836.0,52.23,99.89,0,133.37,3.82,4.22,0,1,50.3
2023-06-06,westeurope,Storage,415.0,489.0,,99.97,0,108.22,4.48,1.76,0,0,93.63
2023-06-06,southeastasia,Compute,1267.0,1729.0,112.48,99.95,0,92.3,2.74,3.05,0,0,66.63
2023-06-06,southeastasia,Storage,439.0,574.0,9.22,99.94,0,89.86,3.56,3.66,0,0,54.5
2023-06-06,centralus,Compute,1437.0,1923.0,123.96,99.86,0,107.52,2.81,4.09,0,0,51.68
2023-06-06,centralus,Storage,1665.0,2306.0,36.63,99.92,0,131.53,3.0,2.03,0,0,89.25
2023-06-06,uksouth,Compute,1059.0,,88.41,99.86,0,133.69,1.63,3.41,0,0,92.07
2023-06-06,uksouth,Storage,946.0,1276.0,21.32,99.91,0,114.16,1.61,2.26,0,0,55.18
2023-06-07,eastus,Compute,4320.0,5315.0,352.76,99.98,0,130.72,3.36,2.36,0,0,96.02
2023-06-07,eastus,Storage,,3892.0,69.45,99.88,0,95.77,3.93,5.57,0,0,72.72
2023-06-07,westeurope,Compute,1354.0,1737.0,119.23,99.93,0,107.08,4.08,0.65,0,0,85.7
2023-06-07,westeurope,Storage,709.0,859.0,15.06,99.98,0,95.65,1.24,5.12,0,0,89.86
2023-06-07,southeastasia,Compute,,1700.0,114.64,99.94,0,120.8,3.74,1.04,0,0,73.83
2023-06-07,southeastasia,Storage,648.0,879.0,13.94,99.94,0,121.98,1.93,1.89,0,0,77.72
2023-06-07,centralus,Compute,3696.0,,323.82,99.89,0,130.06,2.31,1.57,0,0,82.38
2023-06-07,centralus,Storage,,883.0,15.28,99.94,0,96.14,2.81,1.69,0,0,69.1
2023-06-07,uksouth,Compute,514.0,652.0,44.17,99.88,0,115.56,3.53,1.06,0,0,96.31
2023-06-07,uksouth,Storage,701.0,906.0,15.62,99.96,0,91.11,3.13,0.97,0,0,78.35
2023-06-08,eastus,Compute,1859.0,2161.0,152.39,99.89,0,103.22,4.46,1.31,0,0,89.22
2023-06-08,eastus,Storage,692.0,876.0,15.07,99.94,0,128.38,2.18,3.51,0,0,91.05
2023-06-08,westeurope,Compute,1021.0,1223.0,,99.98,0,113.52,3.71,4.87,0,0,87.0
2023-06-08,westeurope,Storage,1158.0,1379.0,26.52,99.91,0,96.98,2.0,1.83,1,0,94.53
2023-06-08,southeastasia,Compute,1474.0,1761.0,128.03,99.96,0,121.76,2.32,4.37,0,0,60.05
2023-06-08,southeastasia,Storage,798.0,1021.0,16.75,99.86,0,112.6,3.97,0.98,0,0,86.94
2023-06-08,centralus,Compute,3930.0,4952.0,329.23,99.92,0,96.83,3.41,1.79,0,0,62.57
2023-06-08,centralus,Storage,1563.0,2137.0,32.97,99.91,0,119.74,3.06,4.49,0,0,88.54
2023-06-08,uksouth,Compute,1222.0,1643.0,,99.96,0,118.33,3.02,5.7,0,0,57.72
2023-06-08,uksouth,Storage,243.0,294.0,,99.92,0,97.93,1.76,4.47,0,0,71.25
2023-06-09,eastus,Compute,2333.0,2893.0,208.1,99.94,0,126.79,3.62,3.77,0,0,52.56
2023-06-09,eastus,Storage,317.0,401.0,7.21,99.98,0,88.39,2.81,4.28,0,0,78.34
2023-06-09,westeurope,Compute,,920.0,62.61,99.96,0,127.1,2.33,3.26,0,0,88.51
2023-06-09,westeurope,Storage,271.0,,6.23,99.95,0,103.78,2.49,1.0,0,0,97.63
2023-06-09,southeastasia,Compute,438.0,607.0,38.81,99.89,0,85.14,2.91,4.88,0,0,58.64
2023-06-09,southeastasia,Storage,413.0,571.0,9.2,99.91,0,92.21,4.5,5.42,0,0,51.48
2023-06-09,centralus,Compute,1250.0,1456.0,102.69,99.91,0,102.67,4.16,3.5,0,0,76.58
2023-06-09,centralus,Storage,859.0,1063.0,,99.99,0,117.13,3.54,4.66,0,0,99.23
2023-06-09,uksouth,Compute,693.0,798.0,58.45,99.89,0,124.5,3.43,0.64,0,0,80.9
2023-06-09,uksouth,Storage,684.0,877.0,,99.96,0,110.13,2.79,4.46,0,0,67.6
2023-06-10,eastus,Compute,1118.0,1384.0,98.58,99.99,1,99.43,1.82,5.08,0,0,67.38
2023-06-10,eastus,Storage,602.0,782.0,13.38,99.94,1,113.78,2.54,3.47,0,0,88.63
2023-06-10,westeurope,Compute,1548.0,1850.0,134.35,99.96,1,118.72,1.67,3.77,0,0,52.79
2023-06-10,westeurope,Storage,511.0,650.0,11.78,99.92,1,126.5,3.39,1.09,0,0,87.92
2023-06-10,southeastasia,Compute,478.0,641.0,40.1,99.98,1,110.88,1.2,4.34,0,0,51.02
2023-06-10,southeastasia,Storage,192.0,,4.02,99.88,1,96.95,4.0,3.7,0,0,82.85
2023-06-10,centralus,Compute,,,31.43,99.98,1,116.5,2.56,4.88,0,0,68.3
2023-06-10,centralus,Storage,912.0,1088.0,19.23,99.88,1,131.04,3.44,1.83,0,0,84.42
2023-06-10,uksouth,Compute,1102.0,1285.0,97.32,99.89,1,101.39,1.62,5.92,0,0,54.54
2023-06-10,uksouth,Storage,478.0,587.0,10.81,99.91,1,85.62,2.26,3.01,0,0,59.17
2023-06-11,eastus,Compute,525.0,700.0,43.92,99.9,1,88.89,3.14,1.01,0,0,99.51
2023-06-11,eastus,Storage,1051.0,1374.0,23.93,99.89,1,86.76,3.62,2.62,0,0,87.77
2023-06-11,westeurope,Compute,3069.0,4208.0,258.66,99.98,1,134.16,3.9,1.91,0,0,66.43
2023-06-11,westeurope,Storage,,923.0,16.08,99.9,1,92.22,1.5,0.89,0,0,98.8
2023-06-11,southeastasia,Compute,419.0,546.0,35.84,99.93,1,99.5,4.29,1.77,0,0,99.48
2023-06-11,southeastasia,Storage,501.0,620.0,10.68,99.97,1,90.35,4.18,3.81,0,0,83.38
2023-06-11,centralus,Compute,1116.0,1331.0,94.52,99.87,1,117.65,1.76,5.25,0,0,54.35
2023-06-11,centralus,Storage,693.0,804.0,16.01,99.89,1,95.59,2.57,0.55,0,0,76.08
2023-06-11,uksouth,Compute,394.0,499.0,31.98,99.86,1,91.4,1.9,4.57,0,0,50.99
2023-06-11,uksouth,Storage,135.0,161.0,2.96,99.88,1,108.78,2.92,4.52,0,0,67.75
2023-06-12,eastus,Compute,1396.0,1949.0,117.49,99.98,0,134.34,3.93,1.19,0,0,53.87
2023-06-12,eastus,Storage,1137.0,1331.0,25.69,99.97,0,96.6,1.99,2.86,0,0,90.44
2023-06-12,westeurope,Compute,1104.0,1452.0,93.27,99.85,0,109.22,3.75,5.7,0,0,92.37
2023-06-12,westeurope,Storage,530.0,712.0,11.76,99.94,0,128.09,1.29,3.41,0,0,56.63
2023-06-12,southeastasia,Compute,1512.0,2054.0,133.11,99.92,0,86.04,1.54,3.93,0,0,89.9
2023-06-12,southeastasia,Storage,820.0,959.0,18.41,99.86,0,101.15,3.03,3.23,0,0,91.47
2023-06-12,centralus,Compute,,1687.0,105.82,99.92,0,134.93,1.35,0.98,0,0,56.22
2023-06-12,centralus,Storage,246.0,315.0,5.2,99.85,0,101.12,1.97,2.49,0,0,84.0
2023-06-12,uksouth,Compute,741.0,901.0,,99.89,0,108.95,3.89,0.68,0,0,72.25
2023-06-12,uksouth,Storage,240.0,296.0,,99.86,0,125.6,4.18,2.07,0,0,54.54
2023-06-13,eastus,Compute,695.0,929.0,58.72,99.88,0,106.34,1.41,2.06,0,0,52.66
2023-06-13,eastus,Storage,939.0,,20.15,99.99,0,124.82,4.5,3.03,0,0,80.19
2023-06-13,westeurope,Compute,1384.0,1748.0,116.1,99.9,0,105.03,4.07,3.08,0,0,71.6
2023-06-13,westeurope,Storage,752.0,953.0,16.9,99.88,0,131.88,1.52,1.72,0,0,70.33
2023-06-13,southeastasia,Compute,310.0,427.0,26.55,99.98,0,101.98,1.34,2.95,1,0,59.53
2023-06-13,southeastasia,Storage,695.0,935.0,15.06,99.85,0,114.99,2.55,4.67,0,0,71.89
2023-06-13,centralus,Compute,1262.0,1712.0,103.6,99.99,0,119.19,3.77,5.99,0,0,89.51
2023-06-13,centralus,Storage,631.0,,14.46,99.9,0,87.44,4.08,1.32,0,0,74.6
2023-06-13,uksouth,Compute,1318.0,1830.0,107.78,99.85,0,128.68,3.33,4.06,0,0,69.87
2023-06-13,uksouth,Storage,292.0,337.0,6.32,99.95,0,124.8,3.89,0.71,0,0,57.77
2023-06-14,eastus,Compute,1640.0,2262.0,,99.96,0,131.33,1.62,5.71,0,0,68.67
2023-06-14,eastus,Storage,305.0,,6.85,99.94,0,98.78,2.31,1.8,0,0,98.29
2023-06-14,westeurope,Compute,1576.0,2042.0,138.7,99.85,0,128.42,4.13,2.95,0,0,53.6
2023-06-14,westeurope,Storage,342.0,464.0,7.53,99.92,0,129.03,4.38,3.52,0,0,91.55
2023-06-14,southeastasia,Compute,296.0,403.0,24.11,99.97,0,113.73,3.37,3.77,0,0,61.8
2023-06-14,southeastasia,Storage,507.0,671.0,11.13,100.8,0,117.43,3.04,3.87,0,0,57.45
2023-06-14,centralus,Compute,523.0,638.0,45.04,99.92,0,123.75,1.51,2.16,1,0,95.62
2023-06-14,centralus,Storage,250.0,290.0,5.5,99.92,0,86.95,3.78,2.03,0,0,99.78
2023-06-14,uksouth,Compute,1215.0,,107.94,99.94,0,108.11,2.67,4.4,0,0,66.79
2023-06-14,uksouth,Storage,498.0,637.0,10.86,99.99,0,125.08,2.23,4.81,0,0,51.54
2023-06-15,eastus,Compute,1565.0,2020.0,135.1,99.93,0,87.94,1.82,2.43,0,0,66.36
2023-06-15,eastus,Storage,464.0,623.0,10.48,99.9,0,88.92,2.07,5.19,0,0,76.79
2023-06-15,westeurope,Compute,2100.0,2607.0,181.06,99.96,0,107.01,1.97,5.54,0,0,88.37
2023-06-15,westeurope,Storage,1029.0,1259.0,22.64,99.99,0,123.45,3.87,4.79,0,0,62.74
2023-06-15,southeastasia,Compute,798.0,1105.0,67.02,99.96,0,114.38,3.33,3.51,0,0,54.02
2023-06-15,southeastasia,Storage,543.0,681.0,,99.94,0,113.86,1.25,1.61,0,0,99.51
2023-06-15,centralus,Compute,1355.0,1645.0,120.1,99.97,0,110.78,4.46,2.14,0,0,73.11
2023-06-15,centralus,Storage,959.0,1239.0,21.23,99.99,0,127.01,1.36,1.71,0,0,64.73
2023-06-15,uksouth,Compute,953.0,1189.0,82.5,99.85,0,116.68,2.54,2.99,0,0,70.07
2023-06-15,uksouth,Storage,409.0,533.0,9.27,99.9,0,118.61,3.76,4.93,0,0,55.23
2023-06-16,eastus,Compute,642.0,831.0,52.16,99.97,0,128.89,4.01,4.76,0,0,56.82
2023-06-16,eastus,Storage,573.0,795.0,13.11,99.9,0,88.18,3.95,5.53,0,0,78.8
2023-06-16,westeurope,Compute,973.0,1281.0,82.15,99.87,0,104.26,3.35,5.83,0,0,59.77
2023-06-16,westeurope,Storage,768.0,921.0,16.91,99.88,0,121.07,4.29,2.66,0,0,69.52
2023-06-16,southeastasia,Compute,1291.0,1619.0,112.25,99.93,0,106.92,2.78,4.58,1,0,78.64
2023-06-16,southeastasia,Storage,877.0,1126.0,19.12,99.95,0,131.37,3.88,5.62,0,0,76.72
2023-06-16,centralus,Compute,1122.0,1323.0,92.22,100.8,0,125.03,1.29,2.9,0,0,72.51
2023-06-16,centralus,Storage,568.0,706.0,12.07,99.96,0,104.05,3.48,2.15,0,0,81.25
2023-06-16,uksouth,Compute,,751.0,45.87,99.92,0,117.76,3.07,1.38,0,0,53.61
2023-06-16,uksouth,Storage,908.0,1224.0,,99.87,0,103.13,2.03,5.2,0,0,98.24
2023-06-17,eastus,Compute,556.0,758.0,49.12,99.98,1,88.87,3.55,4.15,0,0,89.6
2023-06-17,eastus,Storage,889.0,1157.0,20.52,99.91,1,100.59,1.86,3.27,0,0,98.6
2023-06-17,westeurope,Compute,620.0,779.0,55.11,99.88,1,134.44,1.91,2.26,0,0,50.88
2023-06-17,westeurope,Storage,844.0,1128.0,19.09,99.87,1,86.07,1.76,2.61,0,0,64.25
2023-06-17,southeastasia,Compute,,707.0,53.49,99.87,1,113.56,3.86,3.59,0,0,65.26
2023-06-17,southeastasia,Storage,1082.0,1467.0,23.29,99.96,1,86.83,1.88,3.33,0,0,52.09
2023-06-17,centralus,Compute,566.0,653.0,47.78,99.89,1,113.83,4.27,2.19,0,0,54.41
2023-06-17,centralus,Storage,823.0,1085.0,17.34,99.92,1,94.2,3.13,0.84,0,0,92.16
2023-06-17,uksouth,Compute,1387.0,1909.0,113.12,99.94,1,120.05,2.09,5.96,0,0,93.62
2023-06-17,uksouth,Storage,537.0,619.0,12.01,99.93,1,89.15,4.39,3.9,0,0,66.85
2023-06-18,eastus,Compute,1165.0,1385.0,94.79,99.88,1,98.91,2.74,5.83,0,0,82.33
2023-06-18,eastus,Storage,770.0,1059.0,16.1,99.92,1,129.24,4.26,4.12,0,0,64.3
2023-06-18,westeurope,Compute,,,87.69,99.87,1,99.79,4.12,2.73,0,0,51.51
2023-06-18,westeurope,Storage,549.0,636.0,12.61,99.9,1,111.93,3.72,1.84,0,0,99.23
2023-06-18,southeastasia,Compute,1214.0,1407.0,104.88,99.98,1,86.9,4.39,3.26,0,0,80.84
2023-06-18,southeastasia,Storage,157.0,,3.31,99.97,1,123.99,4.04,5.28,0,0,95.0
2023-06-18,centralus,Compute,1012.0,1290.0,,99.87,1,119.03,4.23,4.26,0,0,86.31
2023-06-18,centralus,Storage,,618.0,11.92,99.99,1,101.28,4.46,4.64,1,0,91.71
2023-06-18,uksouth,Compute,583.0,735.0,,99.85,1,116.09,3.73,4.85,0,0,51.13
2023-06-18,uksouth,Storage,773.0,,17.6,99.9,1,131.83,1.74,0.77,0,0,91.15
2023-06-19,eastus,Compute,894.0,1070.0,75.41,99.97,0,129.07,3.15,4.12,0,0,61.49
2023-06-19,eastus,Storage,,1561.0,25.65,99.91,0,108.53,1.68,2.99,0,0,52.54
2023-06-19,westeurope,Compute,2119.0,2959.0,,99.95,0,127.32,3.68,5.68,0,0,60.36
2023-06-19,westeurope,Storage,777.0,989.0,17.68,99.96,0,99.79,4.09,4.02,0,0,58.83
2023-06-19,southeastasia,Compute,998.0,1263.0,80.76,99.89,0,121.38,1.4,4.66,0,0,82.99
2023-06-19,southeastasia,Storage,787.0,939.0,,99.9,0,130.22,3.76,2.51,0,0,82.8
2023-06-19,centralus,Compute,1672.0,2170.0,146.13,99.88,0,129.28,3.15,4.94,0,0,96.86
2023-06-19,centralus,Storage,975.0,1344.0,22.23,99.9,0,101.4,3.77,2.85,0,0,62.12
2023-06-19,uksouth,Compute,419.0,538.0,36.11,99.89,0,112.56,1.89,5.61,0,0,62.36
2023-06-19,uksouth,Storage,960.0,1161.0,20.34,99.89,0,124.72,4.11,2.78,0,0,75.44
2023-06-20,eastus,Compute,477.0,634.0,38.92,99.9,0,109.18,3.75,5.03,0,0,67.82
2023-06-20,eastus,Storage,739.0,943.0,16.59,99.97,0,111.34,4.33,2.44,0,0,58.79
2023-06-20,westeurope,Compute,1314.0,1684.0,108.9,99.98,0,110.2,1.44,5.98,0,0,69.51
2023-06-20,westeurope,Storage,338.0,404.0,7.16,99.99,0,98.52,3.7,2.97,0,0,73.19
2023-06-20,southeastasia,Compute,1174.0,1600.0,104.1,99.95,0,134.46,1.35,2.32,0,0,94.52
2023-06-20,southeastasia,Storage,202.0,233.0,4.36,99.9,0,130.68,4.48,3.9,0,0,50.91
2023-06-20,centralus,Compute,331.0,414.0,27.33,99.92,0,104.95,1.61,0.63,0,0,72.02
2023-06-20,centralus,Storage,341.0,425.0,7.36,99.97,0,110.58,4.35,2.27,1,0,60.85
2023-06-20,uksouth,Compute,1421.0,1916.0,116.25,99.86,0,112.0,3.5,5.51,0,0,62.23
2023-06-20,uksouth,Storage,1428.0,1931.0,31.93,99.92,0,85.89,2.13,1.37,0,0,56.57
2023-06-21,eastus,Compute,830.0,1019.0,68.13,99.86,0,86.36,4.03,2.32,0,0,58.29
2023-06-21,eastus,Storage,254.0,325.0,5.71,99.94,0,127.67,1.81,4.14,0,0,76.23
2023-06-21,westeurope,Compute,1682.0,2307.0,145.01,99.97,0,112.84,3.75,4.38,0,0,57.69
2023-06-21,westeurope,Storage,574.0,724.0,12.26,99.92,0,90.0,2.51,0.91,0,0,76.03
2023-06-21,southeastasia,Compute,413.0,475.0,33.99,99.95,0,127.41,3.57,3.39,0,0,73.4
2023-06-21,southeastasia,Storage,828.0,1109.0,18.18,100.8,0,132.07,4.4,1.93,0,0,71.31
2023-06-21,centralus,Compute,680.0,821.0,60.39,99.91,0,92.5,1.27,5.73,0,0,57.09
2023-06-21,centralus,Storage,768.0,,17.08,99.86,0,102.22,4.31,4.35,0,0,91.86
2023-06-21,uksouth,Compute,1051.0,1364.0,86.79,99.87,0,115.36,1.94,4.39,0,0,88.65
2023-06-21,uksouth,Storage,307.0,,6.66,99.9,0,123.48,4.41,2.45,1,0,87.66
2023-06-22,eastus,Compute,2281.0,3191.0,192.37,99.95,0,130.22,2.01,1.3,0,0,83.28
2023-06-22,eastus,Storage,1118.0,1452.0,24.16,99.9,0,86.36,2.04,2.83,0,0,79.02
2023-06-22,westeurope,Compute,,2239.0,,99.95,0,92.46,2.59,2.27,0,0,73.6
2023-06-22,westeurope,Storage,279.0,376.0,5.85,99.87,0,122.8,1.58,4.26,0,0,90.91
2023-06-22,southeastasia,Compute,410.0,551.0,36.51,99.91,0,134.0,2.01,5.75,0,0,67.49
