date,region,service_type,demand_units,capacity_allocated,cost_usd,availability,is_weekend,market_demand_index,gdp_growth,customer_growth_rate,pricing_event,service_incident,industry_mix_index,year,month,day,day_of_week,quarter,lag_1,lag_7,rolling_mean_7,lag_30,lag_60,rolling_mean_30,week_of_year,is_summer,is_holiday_period,previous_year_demand,yoy_growth,economic_growth_interaction,time_index
2023-12-13,southeastasia,Storage,846.0,1074.0,19.33,99.86,0,127.17,4.27,5.52,0,0,95.75,2023,12,13,2,4,395.0,636.0,587.5714285714286,615.0,509.0,524.9666666666667,50,0,1,284.0,197.88732394366198,23.570399999999996,704
2023-12-14,southeastasia,Storage,506.0,659.0,10.71,99.86,0,97.61,1.43,5.08,1,0,55.56,2023,12,14,3,4,846.0,311.0,615.4285714285714,250.0,550.0,533.5,50,0,1,274.0,84.67153284671532,7.2644,705
2023-12-15,southeastasia,Storage,278.0,340.0,6.36,99.93,0,108.27,3.1,3.16,0,0,88.84,2023,12,15,4,4,506.0,825.0,537.2857142857143,399.0,205.0,529.4666666666667,50,0,1,790.0,-64.81012658227849,9.796000000000001,706
2023-12-16,southeastasia,Storage,175.0,237.0,3.68,99.91,1,124.21,3.74,0.91,1,0,56.9,2023,12,16,5,4,278.0,660.0,468.0,761.0,554.0,509.93333333333334,50,0,1,461.0,-62.039045553145336,3.4034000000000004,707
2023-12-17,southeastasia,Storage,134.0,157.0,2.86,99.87,1,133.6,4.1,3.94,0,0,92.1,2023,12,17,6,4,175.0,266.0,449.14285714285717,195.0,294.0,507.9,50,0,1,482.0,-72.19917012448133,16.154,708
2023-12-18,southeastasia,Storage,178.0,208.0,3.76,99.97,0,97.48,2.26,1.45,0,0,97.27,2023,12,18,0,4,134.0,810.0,358.85714285714283,549.0,489.0,495.53333333333336,51,0,1,643.0,-72.31726283048211,3.2769999999999997,709
2023-12-19,southeastasia,Storage,630.0,762.0,13.6,99.87,0,87.21,2.88,0.68,0,0,88.89,2023,12,19,1,4,178.0,395.0,392.42857142857144,349.0,499.0,504.9,51,0,1,863.0,-26.998841251448436,1.9584000000000001,710
2023-12-20,southeastasia,Storage,599.0,800.0,13.3,99.85,0,87.6,3.75,4.18,0,0,82.8,2023,12,20,2,4,630.0,846.0,357.14285714285717,400.0,517.0,511.53333333333336,51,0,1,198.0,202.5252525252525,15.674999999999999,711
2023-12-21,southeastasia,Storage,725.0,988.0,15.88,99.86,0,118.2,2.59,2.73,0,0,54.44,2023,12,21,3,4,599.0,506.0,388.42857142857144,641.0,235.0,514.3333333333334,51,0,1,509.0,42.43614931237721,7.0706999999999995,712
2023-12-22,southeastasia,Storage,335.0,441.0,7.38,99.94,0,112.72,3.3,3.28,0,0,69.2,2023,12,22,4,4,725.0,278.0,396.57142857142856,569.0,645.0,506.53333333333336,51,0,1,321.0,4.361370716510903,10.823999999999998,713
2023-12-23,southeastasia,Storage,474.0,626.0,10.32,99.97,1,132.95,2.3,1.64,0,0,56.97,2023,12,23,5,4,335.0,175.0,439.2857142857143,411.0,505.0,508.6333333333333,51,0,1,669.0,-29.14798206278027,3.7719999999999994,714
2023-12-24,southeastasia,Storage,260.0,327.0,5.99,99.96,1,118.56,1.52,3.73,0,0,77.87,2023,12,24,6,4,474.0,134.0,457.2857142857143,290.0,351.0,507.6333333333333,51,0,1,129.0,101.55038759689923,5.6696,715
2023-12-25,southeastasia,Storage,509.0,2898.21875,55.63,99.9,0,110.55,1.77,2.06,0,0,89.9,2023,12,25,0,4,260.0,178.0,504.57142857142856,464.0,160.0,509.1333333333333,52,0,1,641.0,-20.59282371294852,3.6462000000000003,716
2023-12-26,southeastasia,Storage,788.0,1016.0,18.0,99.9,0,100.75,1.2,1.49,0,0,80.23,2023,12,26,1,4,509.0,630.0,527.1428571428571,514.0,511.0,518.2666666666667,52,0,1,834.0,-5.515587529976019,1.788,717
2023-12-27,southeastasia,Storage,442.0,542.0,9.69,99.94,0,110.22,2.13,5.91,0,0,68.37,2023,12,27,2,4,788.0,599.0,504.7142857142857,509.0,509.0,516.0333333333333,52,0,1,657.0,-32.724505327245055,12.5883,718
2023-12-28,southeastasia,Storage,796.0,1087.0,17.512,99.86,0,121.87,2.74,1.02,0,0,86.32,2023,12,28,3,4,442.0,725.0,514.8571428571429,774.0,246.0,516.7666666666667,52,0,1,217.0,266.8202764976959,2.7948000000000004,719
2023-12-29,southeastasia,Storage,601.0,747.0,12.64,99.97,0,126.04,2.25,3.42,0,0,57.28,2023,12,29,4,4,796.0,335.0,552.8571428571429,621.0,548.0,516.1,52,0,1,746.0,-19.43699731903485,7.695,720
2023-12-30,southeastasia,Storage,202.0,246.0,4.26,99.9,1,111.68,3.36,2.79,0,0,94.33,2023,12,30,5,4,601.0,474.0,514.0,283.0,233.0,513.4,52,0,1,2239.0,-90.9781152300134,9.3744,721
2023-12-31,southeastasia,Storage,158.0,190.0,3.49,99.87,1,119.82,4.04,0.66,0,0,91.39,2023,12,31,6,4,202.0,260.0,499.42857142857144,509.0,509.0,501.7,52,0,1,273.0,-42.124542124542124,2.6664000000000003,722
2024-01-01,southeastasia,Storage,278.0,357.0,6.33,99.86,0,90.35,4.07,2.58,0,0,76.28,2024,1,1,0,1,158.0,509.0,466.42857142857144,718.0,127.0,487.03333333333336,1,0,0,247.0,12.550607287449392,10.5006,723
2024-01-02,southeastasia,Storage,353.0,481.0,7.63,99.99,0,119.53,3.34,1.34,0,0,89.18,2024,1,2,1,1,278.0,788.0,404.2857142857143,117.0,356.0,494.9,1,0,0,252.0,40.07936507936508,4.4756,724
2024-01-03,southeastasia,Storage,824.0,969.0,18.56,99.92,0,85.63,3.49,3.03,0,0,87.89,2024,1,3,2,1,353.0,442.0,458.85714285714283,827.0,459.0,494.8,1,0,0,272.0,202.94117647058823,10.5747,725
2024-01-04,southeastasia,Storage,220.0,279.0,4.86,99.96,0,103.51,4.02,4.34,0,0,92.24,2024,1,4,3,1,824.0,796.0,376.57142857142856,850.0,175.0,473.8,1,0,0,299.0,-26.421404682274247,17.446799999999996,726
2024-01-05,southeastasia,Storage,398.0,552.0,8.72,99.96,0,87.95,2.78,3.73,0,0,86.98,2024,1,5,4,1,220.0,601.0,347.57142857142856,636.0,363.0,465.8666666666667,1,0,0,964.0,-58.713692946058096,10.369399999999999,727
2024-01-06,southeastasia,Storage,489.0,598.0,11.21,99.87,1,117.73,3.33,1.01,0,0,75.04,2024,1,6,5,1,398.0,202.0,388.57142857142856,311.0,338.0,471.8,1,0,0,446.0,9.641255605381167,3.3633,728
2024-01-07,southeastasia,Storage,509.0,552.0,9.12,99.86,1,121.11,2.65,1.72,0,0,64.18,2024,1,7,6,1,489.0,158.0,438.7142857142857,825.0,363.0,461.26666666666665,1,0,0,509.0,0.0,4.558,729
2024-01-08,southeastasia,Storage,446.0,557.0,10.16,99.87,0,113.7,2.92,1.07,0,0,88.59,2024,1,8,0,1,509.0,278.0,462.7142857142857,660.0,778.0,454.1333333333333,2,0,0,395.0,12.91139240506329,3.1244,730
2024-01-09,southeastasia,Storage,229.0,293.0,5.037999999999999,99.89,0,117.75,2.22,4.13,0,1,93.56,2024,1,9,1,1,446.0,353.0,445.0,266.0,637.0,452.9,2,0,0,509.0,-55.0098231827112,9.168600000000001,731
2024-01-10,southeastasia,Storage,509.0,1101.0,20.9,99.9,0,123.04,4.47,2.6,0,0,90.56,2024,1,10,2,1,229.0,824.0,400.0,810.0,451.0,442.8666666666667,2,0,0,794.0,-35.894206549118394,11.622,732
2024-01-11,southeastasia,Storage,279.0,348.75,6.31,99.9,0,97.77,3.63,5.81,0,0,96.03,2024,1,11,3,1,509.0,220.0,408.42857142857144,395.0,224.0,439.0,2,0,0,192.0,45.3125,21.0903,733
2024-01-12,southeastasia,Storage,268.0,353.0,5.94,99.87,0,90.21,2.08,2.47,0,0,84.63,2024,1,12,4,1,279.0,398.0,389.85714285714283,846.0,615.0,419.73333333333335,2,0,0,352.0,-23.863636363636363,5.137600000000001,734
2024-01-13,southeastasia,Storage,457.0,625.0,10.23,99.92,1,126.55,4.42,2.75,0,0,72.73,2024,1,13,5,1,268.0,489.0,385.2857142857143,506.0,250.0,418.1,2,0,0,514.0,-11.089494163424124,12.155,735
2024-01-14,southeastasia,Storage,221.0,298.0,5.1,99.92,1,95.54,4.0,2.67,0,0,92.79,2024,1,14,6,1,457.0,509.0,344.14285714285717,278.0,399.0,416.2,2,0,0,755.0,-70.72847682119206,10.68,736
2024-01-15,southeastasia,Storage,343.0,471.0,7.31,99.89,0,85.22,4.03,5.71,0,0,71.45,2024,1,15,0,1,221.0,446.0,329.42857142857144,175.0,761.0,421.8,3,0,0,728.0,-52.88461538461539,23.011300000000002,737
2024-01-16,southeastasia,Storage,376.0,437.0,7.98,99.97,0,98.61,2.52,0.53,0,0,68.23,2024,1,16,1,1,343.0,229.0,350.42857142857144,134.0,195.0,429.8666666666667,3,0,0,1894.0,-80.14783526927138,1.3356000000000001,738
2024-01-17,southeastasia,Storage,316.0,404.0,6.97,99.95,0,101.77,4.33,2.7,0,0,81.81,2024,1,17,2,1,376.0,509.0,322.85714285714283,178.0,549.0,434.46666666666664,3,0,0,674.0,-53.11572700296736,11.691,739
2024-01-18,southeastasia,Storage,983.0,1228.75,21.85,99.92,0,123.32,2.03,1.56,0,1,64.68,2024,1,18,3,1,316.0,279.0,423.42857142857144,630.0,349.0,446.23333333333335,3,0,0,270.0,264.0740740740741,3.1668,740
2024-01-19,southeastasia,Storage,772.0,953.0,17.82,99.99,0,87.09,2.47,0.98,0,0,81.94,2024,1,19,4,1,983.0,268.0,495.42857142857144,599.0,400.0,452.0,3,0,0,664.0,16.265060240963855,2.4206000000000003,741
2024-01-20,southeastasia,Storage,1502.0,1971.0,33.66,99.98,1,129.55,3.53,2.27,0,0,56.48,2024,1,20,5,1,772.0,457.0,644.7142857142857,725.0,641.0,477.9,3,0,0,471.0,218.895966029724,8.0131,742
2024-01-21,southeastasia,Storage,897.0,1107.0,20.13,99.9,1,108.32,3.57,2.79,0,0,69.97,2024,1,21,6,1,1502.0,221.0,741.2857142857143,335.0,569.0,496.6333333333333,3,0,0,509.0,76.2278978388998,9.9603,743
2024-01-22,southeastasia,Storage,216.0,258.0,4.65,99.99,0,114.0,1.76,5.65,0,0,59.34,2024,1,22,0,1,897.0,343.0,723.1428571428571,474.0,411.0,488.03333333333336,4,0,0,271.0,-20.29520295202952,9.944,744
2024-01-23,southeastasia,Storage,509.0,729.0,13.9,99.86,0,129.59,3.91,4.43,1,0,53.9,2024,1,23,1,1,216.0,376.0,742.1428571428571,260.0,290.0,496.3333333333333,4,0,0,717.0,-29.009762900976288,17.3213,745
2024-01-24,southeastasia,Storage,431.0,538.75,9.85,99.86,0,134.8,3.02,3.47,0,0,84.01,2024,1,24,2,1,509.0,316.0,758.5714285714286,509.0,464.0,493.73333333333335,4,0,0,697.0,-38.1635581061693,10.4794,746
2024-01-25,southeastasia,Storage,973.0,1274.0,20.76,99.85,0,98.14,1.65,5.32,0,0,54.73,2024,1,25,3,1,431.0,983.0,757.1428571428571,788.0,514.0,499.9,4,0,0,774.0,25.710594315245476,8.778,747
2024-01-26,southeastasia,Storage,794.0,1024.0,17.61,99.85,0,107.1,3.8,4.15,0,0,92.55,2024,1,26,4,1,973.0,772.0,760.2857142857143,442.0,509.0,511.6333333333333,4,0,0,369.0,115.17615176151762,15.770000000000001,748
2024-01-27,southeastasia,Storage,519.0,721.0,11.62,99.87,1,114.93,1.94,2.2,0,0,64.34,2024,1,27,5,1,794.0,1502.0,619.8571428571429,796.0,774.0,502.4,4,0,0,413.0,25.66585956416465,4.268,749
2024-01-28,southeastasia,Storage,798.0,1107.0,17.28,99.88,1,92.34,3.51,0.66,0,0,68.49,2024,1,28,6,1,519.0,897.0,605.7142857142857,601.0,621.0,508.96666666666664,4,0,0,719.0,10.987482614742698,2.3165999999999998,750
2024-01-29,southeastasia,Storage,506.0,699.0,10.83,99.97,0,123.32,2.77,5.31,0,0,55.08,2024,1,29,0,1,798.0,216.0,647.1428571428571,202.0,283.0,519.1,5,0,0,220.0,130.0,14.708699999999999,751
2024-01-30,southeastasia,Storage,982.0,1141.0,21.85,99.88,0,128.13,4.12,4.3,0,0,70.93,2024,1,30,1,1,506.0,509.0,714.7142857142857,158.0,509.0,546.5666666666667,5,0,0,519.0,89.21001926782274,17.716,752
2024-01-31,southeastasia,Storage,330.0,402.0,7.37,99.95,0,107.8,4.4,2.18,0,0,86.78,2024,1,31,2,1,982.0,431.0,700.2857142857143,278.0,718.0,548.3,5,0,0,319.0,3.4482758620689653,9.592000000000002,753
2024-02-01,southeastasia,Storage,617.0,843.0,12.9,99.91,0,126.85,1.32,4.32,0,0,63.04,2024,2,1,3,1,330.0,973.0,649.4285714285714,353.0,117.0,557.1,5,0,0,605.0,1.9834710743801653,5.702400000000001,754
2024-02-02,southeastasia,Storage,800.0,1002.0,17.61,99.85,0,121.91,2.24,4.36,0,0,83.6,2024,2,2,4,1,617.0,794.0,650.2857142857143,824.0,827.0,556.3,5,0,0,509.0,57.17092337917485,9.7664,755
2024-02-03,southeastasia,Storage,179.0,248.0,3.75,99.92,1,111.34,2.36,4.1,0,0,85.27,2024,2,3,5,1,800.0,519.0,601.7142857142857,220.0,850.0,554.9333333333333,5,0,0,589.0,-69.60950764006792,9.675999999999998,756
2024-02-04,southeastasia,Storage,362.0,487.0,7.963999999999999,99.91,1,100.13,1.64,2.14,0,0,88.31,2024,2,4,6,1,179.0,798.0,539.4285714285714,398.0,636.0,553.7333333333333,5,0,0,143.0,153.14685314685315,3.5096,757
2024-02-05,southeastasia,Storage,476.0,616.0,10.37,99.98,0,94.85,3.85,2.52,0,0,68.67,2024,2,5,0,1,362.0,506.0,535.1428571428571,489.0,311.0,553.3,6,0,0,804.0,-40.79601990049751,9.702,758
2024-02-06,southeastasia,Storage,650.0,758.0,13.65,99.87,0,124.74,3.05,3.75,0,0,98.17,2024,2,6,1,1,476.0,982.0,487.7142857142857,509.0,825.0,558.0,6,0,0,817.0,-20.4406364749082,11.4375,759
2024-02-07,southeastasia,Storage,979.0,1261.0,21.23,99.98,0,110.22,3.62,4.36,0,0,73.32,2024,2,7,2,1,650.0,330.0,580.4285714285714,446.0,660.0,575.7666666666667,6,0,0,313.0,212.77955271565494,15.7832,760
2024-02-08,southeastasia,Storage,365.0,463.0,8.26,99.97,0,110.26,1.27,3.02,0,0,66.96,2024,2,8,3,1,979.0,617.0,544.4285714285714,229.0,266.0,580.3,6,0,0,638.0,-42.78996865203762,3.8354,761
2024-02-09,southeastasia,Storage,176.0,216.0,3.92,99.93,0,112.04,4.28,1.2,0,0,65.41,2024,2,9,4,1,365.0,800.0,455.2857142857143,509.0,810.0,569.2,6,0,0,290.0,-39.310344827586206,5.136,762
2024-02-10,southeastasia,Storage,564.0,667.0,12.07,99.94,1,105.79,4.17,3.05,0,0,84.66,2024,2,10,5,1,176.0,179.0,510.2857142857143,279.0,395.0,578.7,6,0,0,910.0,-38.02197802197802,12.718499999999999,763
2024-02-11,southeastasia,Storage,836.0,1033.0,17.85,99.85,1,109.68,1.31,3.0,0,0,52.17,2024,2,11,6,1,564.0,362.0,578.0,268.0,846.0,597.6333333333333,6,0,0,769.0,8.712613784135241,3.93,764
2024-02-12,southeastasia,Storage,294.0,390.0,6.75,99.9,0,129.24,2.08,4.49,0,0,68.81,2024,2,12,0,1,836.0,476.0,552.0,457.0,506.0,592.2,7,0,0,691.0,-57.452966714905926,9.3392,765
2024-02-13,southeastasia,Storage,1019.0,1258.0,22.418,99.98,0,101.36,4.27,4.98,0,0,73.68,2024,2,13,1,1,294.0,650.0,604.7142857142857,221.0,278.0,618.8,7,0,0,864.0,17.939814814814813,21.264599999999998,766
2024-02-14,southeastasia,Storage,286.0,379.0,6.55,99.85,0,88.21,1.64,0.74,0,0,94.82,2024,2,14,2,1,1019.0,979.0,505.7142857142857,343.0,175.0,616.9,7,0,0,531.0,-46.13935969868173,1.2136,767
2024-02-15,southeastasia,Storage,629.0,737.0,14.33,99.87,0,112.07,2.44,4.66,0,0,53.16,2024,2,15,3,1,286.0,365.0,543.4285714285714,376.0,134.0,625.3333333333334,7,0,0,1046.0,-39.866156787762904,11.3704,768
2024-02-16,southeastasia,Storage,569.0,792.0,12.6,99.95,0,127.48,1.35,5.98,0,0,97.68,2024,2,16,4,1,629.0,176.0,599.5714285714286,316.0,178.0,633.7666666666667,7,0,0,944.0,-39.72457627118644,8.073,769
2024-02-17,southeastasia,Storage,341.0,421.0,7.52,99.98,1,87.12,2.08,1.08,0,0,98.83,2024,2,17,5,1,569.0,564.0,567.7142857142857,983.0,630.0,612.3666666666667,7,0,0,509.0,-33.00589390962672,2.2464000000000004,770
2024-02-18,southeastasia,Storage,647.0,808.75,14.234,99.98,1,129.39,2.76,0.67,0,0,53.5,2024,2,18,6,1,341.0,836.0,540.7142857142857,772.0,599.0,608.2,7,0,0,449.0,44.097995545657014,1.8492,771
2024-02-19,southeastasia,Storage,509.0,243.0,4.52,99.88,0,104.93,1.74,1.21,0,0,68.88,2024,2,19,0,1,647.0,294.0,571.4285714285714,1502.0,725.0,575.1,8,0,0,194.0,162.37113402061857,2.1054,772
2024-02-20,southeastasia,Storage,509.0,2898.21875,49.22,99.99,0,120.19,3.74,3.4,0,0,70.25,2024,2,20,1,1,509.0,1019.0,498.57142857142856,897.0,335.0,562.1666666666666,8,0,0,509.0,0.0,12.716000000000001,773
2024-02-21,southeastasia,Storage,720.0,890.0,15.97,99.91,0,129.3,2.05,2.32,0,0,65.91,2024,2,21,2,1,509.0,286.0,560.5714285714286,216.0,474.0,578.9666666666667,8,0,0,305.0,136.0655737704918,4.755999999999999,774
2024-02-22,southeastasia,Storage,736.0,862.0,16.58,99.86,0,105.21,2.67,2.08,0,0,57.03,2024,2,22,3,1,720.0,629.0,575.8571428571429,509.0,260.0,586.5333333333333,8,0,0,383.0,92.16710182767625,5.5536,775
2024-02-23,southeastasia,Storage,338.0,436.0,7.16,99.93,0,130.8,3.81,5.68,0,0,73.76,2024,2,23,4,1,736.0,569.0,542.8571428571429,431.0,509.0,583.4333333333333,8,0,0,601.0,-43.760399334442596,21.6408,776
2024-02-24,southeastasia,Storage,728.0,930.0,16.15,99.89,1,102.38,4.43,1.26,0,0,61.95,2024,2,24,5,1,338.0,341.0,598.1428571428571,973.0,788.0,575.2666666666667,8,0,0,509.0,43.02554027504912,5.581799999999999,777
2024-02-25,southeastasia,Storage,509.0,484.0,9.07,99.87,1,120.28,2.65,3.92,0,0,51.77,2024,2,25,6,1,728.0,647.0,578.4285714285714,794.0,442.0,565.7666666666667,8,0,0,234.0,117.52136752136752,10.388,778
2024-02-26,southeastasia,Storage,402.0,522.0,8.91,99.85,0,97.44,3.42,0.68,0,0,50.42,2024,2,26,0,1,509.0,509.0,563.1428571428571,519.0,796.0,561.8666666666667,9,0,0,509.0,-21.021611001964637,2.3256,779
2024-02-27,southeastasia,Storage,509.0,244.0,3.94,99.94,0,100.14,3.27,4.89,0,0,66.54,2024,2,27,1,1,402.0,509.0,563.1428571428571,798.0,601.0,552.2333333333333,9,0,0,823.0,-38.15309842041312,15.9903,780
2024-02-28,southeastasia,Storage,1044.0,1354.0,23.04,99.89,0,95.05,2.46,5.84,0,0,84.18,2024,2,28,2,1,509.0,720.0,609.4285714285714,506.0,202.0,570.1666666666666,9,0,0,884.0,18.099547511312217,14.366399999999999,781
2024-02-29,southeastasia,Storage,363.0,496.0,8.35,99.89,0,106.9,3.33,5.5,0,0,54.51,2024,2,29,3,1,1044.0,736.0,556.1428571428571,982.0,158.0,549.5333333333333,9,0,0,501.0,-27.54491017964072,18.315,782
2024-03-01,southeastasia,Storage,339.0,423.0,7.76,99.95,0,128.49,4.25,2.77,0,0,81.54,2024,3,1,4,1,363.0,338.0,556.2857142857143,330.0,278.0,549.8333333333334,9,0,0,1062.0,-68.07909604519774,11.7725,783
2024-03-02,southeastasia,Storage,875.0,1063.0,20.08,99.85,1,111.24,1.35,4.1,0,0,74.66,2024,3,2,5,1,339.0,728.0,577.2857142857143,617.0,353.0,558.4333333333333,9,0,0,227.0,285.4625550660793,5.535,784
2024-03-03,southeastasia,Storage,917.0,1146.25,20.174,99.88,1,96.6,3.86,0.79,0,0,96.06,2024,3,3,6,1,875.0,509.0,635.5714285714286,800.0,824.0,562.3333333333334,9,0,0,266.0,244.73684210526315,3.0494,785
2024-03-04,southeastasia,Storage,659.0,836.0,14.12,99.86,0,114.86,2.22,3.26,0,0,93.67,2024,3,4,0,1,917.0,402.0,672.2857142857143,179.0,220.0,578.3333333333334,10,0,0,443.0,48.75846501128668,7.2372000000000005,786
2024-03-05,southeastasia,Storage,1824.0,2282.0,38.89,99.94,0,113.54,3.1,3.43,0,0,59.29,2024,3,5,1,1,659.0,509.0,860.1428571428571,362.0,398.0,627.0666666666667,10,0,0,918.0,98.69281045751634,10.633000000000001,787
2024-03-06,southeastasia,Storage,324.0,423.0,6.91,99.94,0,122.24,1.83,4.65,0,0,56.75,2024,3,6,2,1,1824.0,1044.0,757.2857142857143,476.0,489.0,622.0,10,0,0,555.0,-41.62162162162162,8.509500000000001,788
2024-03-07,southeastasia,Storage,697.0,896.0,15.63,99.9,0,125.35,2.35,0.66,0,0,93.79,2024,3,7,3,1,324.0,363.0,805.0,650.0,509.0,623.5666666666667,10,0,0,509.0,36.93516699410609,1.5510000000000002,789
2024-03-08,southeastasia,Storage,1054.0,1236.0,22.44,99.86,0,113.9,4.39,4.75,0,0,95.06,2024,3,8,4,1,697.0,339.0,907.1428571428571,979.0,446.0,626.0666666666667,10,0,0,509.0,107.07269155206288,20.8525,790
2024-03-09,southeastasia,Storage,701.0,955.0,14.91,99.91,1,107.99,2.79,3.02,0,0,89.07,2024,3,9,5,1,1054.0,875.0,882.2857142857143,365.0,229.0,637.2666666666667,10,0,0,807.0,-13.135068153655514,8.4258,791
2024-03-10,southeastasia,Storage,910.0,1271.0,20.02,99.96,1,122.25,2.52,4.84,0,0,80.94,2024,3,10,6,1,701.0,917.0,881.2857142857143,176.0,509.0,661.7333333333333,10,0,0,637.0,42.857142857142854,12.1968,792
2024-03-11,southeastasia,Storage,326.0,413.0,7.172,99.87,0,86.45,1.95,5.93,0,0,83.38,2024,3,11,0,1,910.0,659.0,833.7142857142857,564.0,279.0,653.8,11,0,0,517.0,-36.94390715667311,11.5635,793
2024-03-12,southeastasia,Storage,1014.0,1382.0,21.32,99.91,0,93.9,3.96,5.84,0,0,75.55,2024,3,12,1,1,326.0,1824.0,718.0,836.0,268.0,659.7333333333333,11,0,0,974.0,4.1067761806981515,23.1264,794
2024-03-13,southeastasia,Storage,366.0,459.0,7.65,99.93,0,87.47,4.27,5.28,0,0,97.67,2024,3,13,2,1,1014.0,324.0,724.0,294.0,457.0,662.1333333333333,11,0,0,418.0,-12.440191387559809,22.5456,795
2024-03-14,southeastasia,Storage,608.0,826.0,13.77,99.93,0,103.0,4.03,2.41,0,0,88.82,2024,3,14,3,1,366.0,697.0,711.2857142857143,1019.0,221.0,648.4333333333333,11,0,0,724.0,-16.022099447513813,9.7123,796
2024-03-15,southeastasia,Storage,1041.0,1232.0,23.7,99.99,0,122.18,2.88,4.52,0,0,75.51,2024,3,15,4,1,608.0,1054.0,709.4285714285714,286.0,343.0,673.6,11,0,0,774.0,34.49612403100775,13.017599999999998,797
2024-03-16,southeastasia,Storage,894.0,1070.0,18.99,99.99,1,125.27,1.93,4.38,0,0,53.06,2024,3,16,5,1,1041.0,701.0,737.0,629.0,376.0,682.4333333333333,11,0,0,789.0,13.307984790874524,8.4534,798
2024-03-17,southeastasia,Storage,663.0,818.0,14.586,99.98,1,126.47,3.73,4.76,1,0,79.54,2024,3,17,6,1,894.0,910.0,701.7142857142857,569.0,316.0,685.5666666666667,11,0,0,901.0,-26.41509433962264,17.7548,799
2024-03-18,southeastasia,Storage,913.0,1141.25,19.55,99.91,0,120.32,1.75,3.07,0,0,52.38,2024,3,18,0,1,663.0,326.0,785.5714285714286,341.0,983.0,704.6333333333333,12,0,0,317.0,188.01261829652998,5.3725,800
2024-03-19,southeastasia,Storage,246.0,313.0,5.52,99.89,0,127.61,1.64,4.92,0,0,73.93,2024,3,19,1,1,913.0,1014.0,675.8571428571429,647.0,772.0,691.2666666666667,12,0,0,1077.0,-77.15877437325905,8.0688,801
2024-03-20,southeastasia,Storage,303.0,351.0,6.99,99.85,0,129.41,3.93,3.18,0,0,88.18,2024,3,20,2,1,246.0,366.0,666.8571428571429,509.0,1502.0,684.4,12,0,0,669.0,-54.7085201793722,12.4974,802
2024-03-21,southeastasia,Storage,280.0,343.0,6.34,99.96,0,123.58,3.76,2.79,0,0,61.22,2024,3,21,3,1,303.0,608.0,620.0,509.0,897.0,676.7666666666667,12,0,0,507.0,-44.773175542406314,10.4904,803
2024-03-22,southeastasia,Storage,509.0,251.0,4.22,99.92,0,96.01,1.48,5.23,0,0,63.21,2024,3,22,4,1,280.0,1041.0,544.0,720.0,216.0,669.7333333333333,12,0,0,363.0,40.22038567493113,7.7404,804
2024-03-23,southeastasia,Storage,330.0,443.0,7.29,99.91,1,103.51,1.86,2.85,0,0,89.32,2024,3,23,5,1,509.0,894.0,463.42857142857144,736.0,509.0,656.2,12,0,0,874.0,-62.24256292906178,5.301,805
2024-03-24,southeastasia,Storage,889.0,1150.0,20.02,99.98,1,87.05,4.22,1.66,0,0,55.47,2024,3,24,6,1,330.0,663.0,495.7142857142857,338.0,431.0,674.5666666666667,12,0,0,398.0,123.36683417085428,7.005199999999999,806
2024-03-25,southeastasia,Storage,1638.0,2033.0,34.95,99.94,0,89.8,3.75,4.33,0,0,82.53,2024,3,25,0,1,889.0,913.0,599.2857142857143,728.0,973.0,704.9,13,0,0,152.0,977.6315789473686,16.2375,807
2024-03-26,southeastasia,Storage,956.0,1171.0,20.81,99.88,0,120.42,2.75,5.71,0,0,78.41,2024,3,26,1,1,1638.0,246.0,700.7142857142857,509.0,794.0,719.8,13,0,0,1062.0,-9.981167608286253,15.7025,808
2024-03-27,southeastasia,Storage,895.0,1169.0,19.53,99.86,0,115.58,3.99,0.75,0,0,77.02,2024,3,27,2,1,956.0,303.0,785.2857142857143,402.0,519.0,736.2333333333333,13,0,0,862.0,3.82830626450116,2.9925,809
2024-03-28,southeastasia,Storage,673.0,782.0,15.37,99.97,0,106.7,1.49,2.64,0,0,93.26,2024,3,28,3,1,895.0,280.0,841.4285714285714,509.0,798.0,741.7,13,0,0,724.0,-7.044198895027624,3.9336,810
2024-03-29,southeastasia,Storage,216.0,272.0,4.91,99.85,0,110.39,2.72,1.72,0,0,98.44,2024,3,29,4,1,673.0,509.0,799.5714285714286,1044.0,506.0,714.1,13,0,0,325.0,-33.53846153846154,4.6784,811
2024-03-30,southeastasia,Storage,509.0,636.25,11.37,99.94,1,103.98,1.3,4.83,0,0,51.05,2024,3,30,5,1,216.0,330.0,825.1428571428571,363.0,982.0,718.9666666666667,13,0,0,437.0,16.475972540045767,6.279,812
2024-03-31,southeastasia,Storage,454.0,544.0,10.36,99.89,1,96.57,4.43,4.19,0,0,68.7,2024,3,31,6,1,509.0,889.0,763.0,339.0,330.0,722.8,13,0,0,891.0,-49.046015712682376,18.561700000000002,813
2024-04-01,southeastasia,Storage,272.0,352.0,5.74,99.91,0,125.23,2.0,1.5,1,0,68.77,2024,4,1,0,2,454.0,1638.0,567.8571428571429,875.0,617.0,702.7,14,0,0,363.0,-25.068870523415974,3.0,814
2024-04-02,southeastasia,Storage,370.0,464.0,8.41,99.88,0,93.62,3.5,4.11,0,0,60.1,2024,4,2,1,2,272.0,956.0,484.14285714285717,917.0,800.0,684.4666666666667,14,0,0,493.0,-24.94929006085193,14.385000000000002,815
